,Website,City,Available
634,http://albertafarmexpress.ca,São Paulo,N
635,http://albertafarmexpress.ca,Sydney,N
636,http://albertafarmexpress.ca,Tel Aviv,N
637,http://albertafarmexpress.ca,Tokyo,N
638,http://albertafarmexpress.ca,Singapore,N
639,http://albertafarmexpress.ca,Toronto,N
640,http://albertafarmexpress.ca,Lille,N
641,http://albertafarmexpress.ca,Salzburg,N
642,http://albertafarmexpress.ca,Vancouver,N
643,http://www.aledotimesrecord.com,New York,Y
644,http://www.aledotimesrecord.com,Tampa,Y
645,http://www.aledotimesrecord.com,Los Angeles,Y
646,http://www.aledotimesrecord.com,Seattle,Y
647,http://www.aledotimesrecord.com,Edinburgh,Y
648,http://www.aledotimesrecord.com,Groningen,Y
649,http://www.aledotimesrecord.com,San Diego,Y
650,http://www.aledotimesrecord.com,Guadalajara,Y
651,http://www.aledotimesrecord.com,Hamburg,Y
652,http://www.aledotimesrecord.com,Lille,Y
653,http://www.aledotimesrecord.com,Eindhoven,Y
654,http://www.aledotimesrecord.com,Prague,Y
655,http://www.aledotimesrecord.com,Brussels,Y
656,http://www.aledotimesrecord.com,Amsterdam,Y
657,http://www.aledotimesrecord.com,Lelystad,Y
658,http://www.aledotimesrecord.com,Milan,Y
659,http://www.aledotimesrecord.com,Oslo,Y
660,http://www.aledotimesrecord.com,Haarlem,Y
661,http://www.aledotimesrecord.com,London,Y
662,http://www.aledotimesrecord.com,Göteborg,Y
663,http://www.aledotimesrecord.com,Dublin,Y
664,http://www.aledotimesrecord.com,Salzburg,Y
665,http://www.aledotimesrecord.com,Tel Aviv,Y
666,http://www.aledotimesrecord.com,Leipzig,Y
667,http://www.aledotimesrecord.com,Palermo,Y
668,http://www.aledotimesrecord.com,Tokyo,Y
669,http://www.aledotimesrecord.com,Sydney,Y
670,http://www.aledotimesrecord.com,Auckland,Y
671,http://www.aledotimesrecord.com,Buenos Aires,Y
672,http://www.aledotimesrecord.com,Hong Kong,Y
673,http://www.aledotimesrecord.com,São Paulo,Y
674,http://www.aledotimesrecord.com,Rome,Y
675,http://www.aledotimesrecord.com,Berlin,Y
676,http://www.aledotimesrecord.com,Singapore,Y
677,http://www.aledotimesrecord.com,Jakarta,Y
678,http://www.aledotimesrecord.com,Seoul,Y
679,http://www.aledotimesrecord.com,Frankfurt,Y
680,http://www.aledotimesrecord.com,New Delhi,Y
681,http://www.aledotimesrecord.com,Paris,Y
682,http://www.aledotimesrecord.com,Beijing,Y
683,http://www.aledotimesrecord.com,Honolulu,Y
684,https://www.alicetx.com,Toronto,Y
685,https://www.alicetx.com,Tampa,Y
686,https://www.alicetx.com,Seattle,Y
687,https://www.alicetx.com,New York,Y
688,https://www.alicetx.com,Los Angeles,Y
689,https://www.alicetx.com,San Diego,Y
690,https://www.alicetx.com,Honolulu,Y
691,https://www.alicetx.com,Hong Kong,Y
692,https://www.alicetx.com,Vancouver,Y
693,https://www.alicetx.com,Auckland,Y
694,https://www.alicetx.com,Tel Aviv,Y
695,https://www.alicetx.com,Buenos Aires,Y
696,https://www.alicetx.com,Tokyo,Y
697,https://www.alicetx.com,São Paulo,Y
698,https://www.alicetx.com,Sydney,Y
699,https://www.alicetx.com,Singapore,Y
700,https://www.alicetx.com,Jakarta,Y
701,https://www.alicetx.com,Seoul,Y
702,https://www.alicetx.com,New Delhi,Y
703,https://www.alicetx.com,Beijing,Y
704,https://www.alicetx.com,Amsterdam,N
705,https://www.alicetx.com,Dublin,N
706,https://www.alicetx.com,Eindhoven,N
707,https://www.alicetx.com,Lelystad,N
708,https://www.alicetx.com,Haarlem,N
709,https://www.alicetx.com,Lille,N
710,https://www.alicetx.com,Berlin,N
711,https://www.alicetx.com,Groningen,N
712,https://www.alicetx.com,Brussels,N
713,https://www.alicetx.com,Frankfurt,N
714,https://www.alicetx.com,Leipzig,N
715,https://www.alicetx.com,Edinburgh,N
716,https://www.alicetx.com,Hamburg,N
717,https://www.alicetx.com,Göteborg,N
718,https://www.alicetx.com,Paris,N
719,https://www.alicetx.com,Rome,N
720,https://www.alicetx.com,London,N
721,https://www.alicetx.com,Oslo,N
722,https://www.alicetx.com,Milan,N
723,https://www.alicetx.com,Palermo,N
724,https://www.alicetx.com,Prague,N
725,https://www.alicetx.com,Salzburg,N
726,http://www.alliancetimes.com,Toronto,Y
727,http://www.alliancetimes.com,New York,Y
728,http://www.alliancetimes.com,Tampa,Y
729,http://www.alliancetimes.com,Seattle,Y
730,http://www.alliancetimes.com,Vancouver,Y
731,http://www.alliancetimes.com,Los Angeles,Y
732,http://www.alliancetimes.com,San Diego,Y
733,http://www.alliancetimes.com,Brussels,Y
734,http://www.alliancetimes.com,Honolulu,Y
735,http://www.alliancetimes.com,Milan,Y
736,http://www.alliancetimes.com,Palermo,Y
737,http://www.alliancetimes.com,Tokyo,Y
738,http://www.alliancetimes.com,Hong Kong,Y
739,http://www.alliancetimes.com,Buenos Aires,Y
740,http://www.alliancetimes.com,São Paulo,Y
741,http://www.alliancetimes.com,Singapore,Y
742,http://www.alliancetimes.com,Tel Aviv,Y
743,http://www.alliancetimes.com,Seoul,Y
744,http://www.alliancetimes.com,Jakarta,Y
745,http://www.alliancetimes.com,New Delhi,Y
746,http://www.alliancetimes.com,Sydney,Y
747,http://www.alliancetimes.com,Auckland,Y
748,http://www.alliancetimes.com,Berlin,N
749,http://www.alliancetimes.com,Amsterdam,N
750,http://www.alliancetimes.com,Dublin,N
751,http://www.alliancetimes.com,Beijing,N
752,http://www.alliancetimes.com,Lelystad,N
753,http://www.alliancetimes.com,Hamburg,N
754,http://www.alliancetimes.com,Eindhoven,N
755,http://www.alliancetimes.com,Lille,N
756,http://www.alliancetimes.com,Frankfurt,N
757,http://www.alliancetimes.com,Edinburgh,N
758,http://www.alliancetimes.com,Leipzig,N
759,http://www.alliancetimes.com,Göteborg,N
760,http://www.alliancetimes.com,Groningen,N
761,http://www.alliancetimes.com,Haarlem,N
762,http://www.alliancetimes.com,London,N
763,http://www.alliancetimes.com,Paris,N
764,http://www.alliancetimes.com,Rome,N
765,http://www.alliancetimes.com,Oslo,N
766,http://www.alliancetimes.com,Salzburg,N
767,https://www.alliednews.com,Toronto,Y
768,https://www.alliednews.com,New York,Y
769,https://www.alliednews.com,Seattle,Y
770,https://www.alliednews.com,Vancouver,Y
771,https://www.alliednews.com,Los Angeles,Y
772,https://www.alliednews.com,San Diego,Y
773,https://www.alliednews.com,Haarlem,Y
774,https://www.alliednews.com,Amsterdam,Y
775,https://www.alliednews.com,Groningen,Y
776,https://www.alliednews.com,Lelystad,Y
777,https://www.alliednews.com,Brussels,Y
778,https://www.alliednews.com,Eindhoven,Y
779,https://www.alliednews.com,Göteborg,Y
780,https://www.alliednews.com,Honolulu,Y
781,https://www.alliednews.com,Salzburg,Y
782,https://www.alliednews.com,Guadalajara,Y
783,https://www.alliednews.com,Tokyo,Y
784,https://www.alliednews.com,São Paulo,Y
785,https://www.alliednews.com,Hong Kong,Y
786,https://www.alliednews.com,Tel Aviv,Y
787,https://www.alliednews.com,New Delhi,Y
788,https://www.alliednews.com,Singapore,Y
789,https://www.alliednews.com,Seoul,Y
790,https://www.alliednews.com,Sydney,Y
791,https://www.alliednews.com,Buenos Aires,Y
792,https://www.alliednews.com,Auckland,Y
793,https://www.alliednews.com,Beijing,Y
794,https://www.alliednews.com,Tampa,N
795,https://www.alliednews.com,Dublin,N
796,https://www.alliednews.com,Edinburgh,N
797,https://www.alliednews.com,Berlin,N
798,https://www.alliednews.com,Frankfurt,N
799,https://www.alliednews.com,Leipzig,N
800,https://www.alliednews.com,Hamburg,N
801,https://www.alliednews.com,Lille,N
802,https://www.alliednews.com,London,N
803,https://www.alliednews.com,Milan,N
804,https://www.alliednews.com,Prague,N
805,https://www.alliednews.com,Palermo,N
806,https://www.alliednews.com,Oslo,N
807,https://www.alliednews.com,Rome,N
808,https://www.alliednews.com,Paris,N
809,http://allston.wickedlocal.com,Toronto,Y
810,http://allston.wickedlocal.com,New York,Y
811,http://allston.wickedlocal.com,Seattle,Y
812,http://allston.wickedlocal.com,Vancouver,Y
813,http://allston.wickedlocal.com,Los Angeles,Y
814,http://allston.wickedlocal.com,San Diego,Y
815,http://allston.wickedlocal.com,Haarlem,Y
816,http://allston.wickedlocal.com,Amsterdam,Y
817,http://allston.wickedlocal.com,Groningen,Y
818,http://allston.wickedlocal.com,Lelystad,Y
819,http://allston.wickedlocal.com,Brussels,Y
820,http://allston.wickedlocal.com,Eindhoven,Y
821,http://allston.wickedlocal.com,Göteborg,Y
822,http://allston.wickedlocal.com,Honolulu,Y
823,http://allston.wickedlocal.com,Salzburg,Y
824,http://allston.wickedlocal.com,Guadalajara,Y
825,http://allston.wickedlocal.com,Tokyo,Y
826,http://allston.wickedlocal.com,São Paulo,Y
827,http://allston.wickedlocal.com,Hong Kong,Y
828,http://allston.wickedlocal.com,Tel Aviv,Y
829,http://allston.wickedlocal.com,New Delhi,Y
830,http://allston.wickedlocal.com,Singapore,Y
831,http://allston.wickedlocal.com,Seoul,Y
832,http://allston.wickedlocal.com,Sydney,Y
833,http://allston.wickedlocal.com,Buenos Aires,Y
834,http://allston.wickedlocal.com,Auckland,Y
835,http://allston.wickedlocal.com,Beijing,Y
836,http://allston.wickedlocal.com,Tampa,N
837,http://allston.wickedlocal.com,Dublin,N
838,http://allston.wickedlocal.com,Edinburgh,N
839,http://allston.wickedlocal.com,Berlin,N
840,http://allston.wickedlocal.com,Frankfurt,N
841,http://allston.wickedlocal.com,Leipzig,N
842,http://allston.wickedlocal.com,Hamburg,N
843,http://allston.wickedlocal.com,Lille,N
844,http://allston.wickedlocal.com,London,N
845,http://allston.wickedlocal.com,Milan,N
846,http://allston.wickedlocal.com,Prague,N
847,http://allston.wickedlocal.com,Palermo,N
848,http://allston.wickedlocal.com,Oslo,N
849,http://allston.wickedlocal.com,Rome,N
850,http://allston.wickedlocal.com,Paris,N
851,https://www.amny.com,Toronto,Y
852,https://www.amny.com,New York,Y
853,https://www.amny.com,Seattle,Y
854,https://www.amny.com,Vancouver,Y
855,https://www.amny.com,Los Angeles,Y
856,https://www.amny.com,San Diego,Y
857,https://www.amny.com,Haarlem,Y
858,https://www.amny.com,Amsterdam,Y
859,https://www.amny.com,Groningen,Y
860,https://www.amny.com,Lelystad,Y
861,https://www.amny.com,Brussels,Y
862,https://www.amny.com,Eindhoven,Y
863,https://www.amny.com,Göteborg,Y
864,https://www.amny.com,Honolulu,Y
865,https://www.amny.com,Salzburg,Y
866,https://www.amny.com,Guadalajara,Y
867,https://www.amny.com,Tokyo,Y
868,https://www.amny.com,São Paulo,Y
869,https://www.amny.com,Hong Kong,Y
870,https://www.amny.com,Tel Aviv,Y
871,https://www.amny.com,New Delhi,Y
872,https://www.amny.com,Singapore,Y
873,https://www.amny.com,Seoul,Y
874,https://www.amny.com,Sydney,Y
875,https://www.amny.com,Buenos Aires,Y
876,https://www.amny.com,Auckland,Y
877,https://www.amny.com,Beijing,Y
878,https://www.amny.com,Tampa,N
879,https://www.amny.com,Dublin,N
880,https://www.amny.com,Edinburgh,N
881,https://www.amny.com,Berlin,N
882,https://www.amny.com,Frankfurt,N
883,https://www.amny.com,Leipzig,N
884,https://www.amny.com,Hamburg,N
885,https://www.amny.com,Lille,N
886,https://www.amny.com,London,N
887,https://www.amny.com,Milan,N
888,https://www.amny.com,Prague,N
889,https://www.amny.com,Palermo,N
890,https://www.amny.com,Oslo,N
891,https://www.amny.com,Rome,N
892,https://www.amny.com,Paris,N
893,https://www.amarillo.com,Toronto,Y
894,https://www.amarillo.com,Tampa,Y
895,https://www.amarillo.com,New York,Y
896,https://www.amarillo.com,Vancouver,Y
897,https://www.amarillo.com,Seattle,Y
898,https://www.amarillo.com,Los Angeles,Y
899,https://www.amarillo.com,Guadalajara,Y
900,https://www.amarillo.com,San Diego,Y
901,https://www.amarillo.com,Honolulu,Y
902,https://www.amarillo.com,Tokyo,Y
903,https://www.amarillo.com,Buenos Aires,Y
904,https://www.amarillo.com,Tel Aviv,Y
905,https://www.amarillo.com,São Paulo,Y
906,https://www.amarillo.com,Sydney,Y
907,https://www.amarillo.com,Auckland,Y
908,https://www.amarillo.com,Hong Kong,Y
909,https://www.amarillo.com,Singapore,Y
910,https://www.amarillo.com,Jakarta,Y
911,https://www.amarillo.com,New Delhi,Y
912,https://www.amarillo.com,Seoul,Y
913,https://www.amarillo.com,Beijing,Y
914,https://www.amarillo.com,Edinburgh,N
915,https://www.amarillo.com,Berlin,N
916,https://www.amarillo.com,Leipzig,N
917,https://www.amarillo.com,Göteborg,N
918,https://www.amarillo.com,Frankfurt,N
919,https://www.amarillo.com,Dublin,N
920,https://www.amarillo.com,Groningen,N
921,https://www.amarillo.com,Lille,N
922,https://www.amarillo.com,Brussels,N
923,https://www.amarillo.com,Amsterdam,N
924,https://www.amarillo.com,Haarlem,N
925,https://www.amarillo.com,London,N
926,https://www.amarillo.com,Eindhoven,N
927,https://www.amarillo.com,Lelystad,N
928,https://www.amarillo.com,Milan,N
929,https://www.amarillo.com,Oslo,N
930,https://www.amarillo.com,Palermo,N
931,https://www.amarillo.com,Hamburg,N
932,https://www.amarillo.com,Rome,N
933,https://www.amarillo.com,Paris,N
934,https://www.amarillo.com,Prague,N
935,https://www.amarillo.com,Salzburg,N
936,https://www.americanmediainc.com,Toronto,Y
937,https://www.americanmediainc.com,Tampa,Y
938,https://www.americanmediainc.com,New York,Y
939,https://www.americanmediainc.com,Vancouver,Y
940,https://www.americanmediainc.com,Seattle,Y
941,https://www.americanmediainc.com,Los Angeles,Y
942,https://www.americanmediainc.com,Guadalajara,Y
943,https://www.americanmediainc.com,San Diego,Y
944,https://www.americanmediainc.com,Honolulu,Y
945,https://www.americanmediainc.com,Tokyo,Y
946,https://www.americanmediainc.com,Buenos Aires,Y
947,https://www.americanmediainc.com,Tel Aviv,Y
948,https://www.americanmediainc.com,São Paulo,Y
949,https://www.americanmediainc.com,Sydney,Y
950,https://www.americanmediainc.com,Auckland,Y
951,https://www.americanmediainc.com,Hong Kong,Y
952,https://www.americanmediainc.com,Singapore,Y
953,https://www.americanmediainc.com,Jakarta,Y
954,https://www.americanmediainc.com,New Delhi,Y
955,https://www.americanmediainc.com,Seoul,Y
956,https://www.americanmediainc.com,Beijing,Y
957,https://www.americanmediainc.com,Edinburgh,N
958,https://www.americanmediainc.com,Berlin,N
959,https://www.americanmediainc.com,Leipzig,N
960,https://www.americanmediainc.com,Göteborg,N
961,https://www.americanmediainc.com,Frankfurt,N
962,https://www.americanmediainc.com,Dublin,N
963,https://www.americanmediainc.com,Groningen,N
964,https://www.americanmediainc.com,Lille,N
965,https://www.americanmediainc.com,Brussels,N
966,https://www.americanmediainc.com,Amsterdam,N
967,https://www.americanmediainc.com,Haarlem,N
968,https://www.americanmediainc.com,London,N
969,https://www.americanmediainc.com,Eindhoven,N
970,https://www.americanmediainc.com,Lelystad,N
971,https://www.americanmediainc.com,Milan,N
972,https://www.americanmediainc.com,Oslo,N
973,https://www.americanmediainc.com,Palermo,N
974,https://www.americanmediainc.com,Hamburg,N
975,https://www.americanmediainc.com,Rome,N
976,https://www.americanmediainc.com,Paris,N
977,https://www.americanmediainc.com,Prague,N
978,https://www.americanmediainc.com,Salzburg,N
979,http://americanmilitarynews.com,Toronto,Y
980,http://americanmilitarynews.com,Tampa,Y
981,http://americanmilitarynews.com,New York,Y
982,http://americanmilitarynews.com,Vancouver,Y
983,http://americanmilitarynews.com,Seattle,Y
984,http://americanmilitarynews.com,Los Angeles,Y
985,http://americanmilitarynews.com,Guadalajara,Y
986,http://americanmilitarynews.com,San Diego,Y
987,http://americanmilitarynews.com,Honolulu,Y
988,http://americanmilitarynews.com,Tokyo,Y
989,http://americanmilitarynews.com,Buenos Aires,Y
990,http://americanmilitarynews.com,Tel Aviv,Y
991,http://americanmilitarynews.com,São Paulo,Y
992,http://americanmilitarynews.com,Sydney,Y
993,http://americanmilitarynews.com,Auckland,Y
994,http://americanmilitarynews.com,Hong Kong,Y
995,http://americanmilitarynews.com,Singapore,Y
996,http://americanmilitarynews.com,Jakarta,Y
997,http://americanmilitarynews.com,New Delhi,Y
998,http://americanmilitarynews.com,Seoul,Y
999,http://americanmilitarynews.com,Beijing,Y
1000,http://americanmilitarynews.com,Edinburgh,N
1001,http://americanmilitarynews.com,Berlin,N
1002,http://americanmilitarynews.com,Leipzig,N
1003,http://americanmilitarynews.com,Göteborg,N
1004,http://americanmilitarynews.com,Frankfurt,N
1005,http://americanmilitarynews.com,Dublin,N
1006,http://americanmilitarynews.com,Groningen,N
1007,http://americanmilitarynews.com,Lille,N
1008,http://americanmilitarynews.com,Brussels,N
1009,http://americanmilitarynews.com,Amsterdam,N
1010,http://americanmilitarynews.com,Haarlem,N
1011,http://americanmilitarynews.com,London,N
1012,http://americanmilitarynews.com,Eindhoven,N
1013,http://americanmilitarynews.com,Lelystad,N
1014,http://americanmilitarynews.com,Milan,N
1015,http://americanmilitarynews.com,Oslo,N
1016,http://americanmilitarynews.com,Palermo,N
1017,http://americanmilitarynews.com,Hamburg,N
1018,http://americanmilitarynews.com,Rome,N
1019,http://americanmilitarynews.com,Paris,N
1020,http://americanmilitarynews.com,Prague,N
1021,http://americanmilitarynews.com,Salzburg,N
1022,https://www.americanpress.com,New York,Y
1023,https://www.americanpress.com,Toronto,Y
1024,https://www.americanpress.com,Tampa,Y
1025,https://www.americanpress.com,San Diego,Y
1026,https://www.americanpress.com,Guadalajara,Y
1027,https://www.americanpress.com,Seattle,Y
1028,https://www.americanpress.com,Vancouver,Y
1029,https://www.americanpress.com,Los Angeles,Y
1030,https://www.americanpress.com,Honolulu,Y
1031,https://www.americanpress.com,São Paulo,Y
1032,https://www.americanpress.com,Tel Aviv,Y
1033,https://www.americanpress.com,New Delhi,Y
1034,https://www.americanpress.com,Tokyo,Y
1035,https://www.americanpress.com,Hong Kong,Y
1036,https://www.americanpress.com,Jakarta,Y
1037,https://www.americanpress.com,Buenos Aires,Y
1038,https://www.americanpress.com,Singapore,Y
1039,https://www.americanpress.com,Sydney,Y
1040,https://www.americanpress.com,Auckland,Y
1041,https://www.americanpress.com,Seoul,Y
1042,https://www.americanpress.com,Beijing,Y
1043,https://www.americanpress.com,Dublin,N
1044,https://www.americanpress.com,Frankfurt,N
1045,https://www.americanpress.com,Brussels,N
1046,https://www.americanpress.com,Eindhoven,N
1047,https://www.americanpress.com,Berlin,N
1048,https://www.americanpress.com,Amsterdam,N
1049,https://www.americanpress.com,Edinburgh,N
1050,https://www.americanpress.com,Groningen,N
1051,https://www.americanpress.com,Göteborg,N
1052,https://www.americanpress.com,Haarlem,N
1053,https://www.americanpress.com,Lelystad,N
1054,https://www.americanpress.com,Hamburg,N
1055,https://www.americanpress.com,Leipzig,N
1056,https://www.americanpress.com,Lille,N
1057,https://www.americanpress.com,London,N
1058,https://www.americanpress.com,Milan,N
1059,https://www.americanpress.com,Oslo,N
1060,https://www.americanpress.com,Paris,N
1061,https://www.americanpress.com,Palermo,N
1062,https://www.americanpress.com,Prague,N
1063,https://www.americanpress.com,Rome,N
1064,https://www.americanpress.com,Salzburg,N
1065,http://www.amestrib.com,Toronto,Y
1066,http://www.amestrib.com,New York,Y
1067,http://www.amestrib.com,Seattle,Y
1068,http://www.amestrib.com,Tampa,Y
1069,http://www.amestrib.com,Los Angeles,Y
1070,http://www.amestrib.com,San Diego,Y
1071,http://www.amestrib.com,Guadalajara,Y
1072,http://www.amestrib.com,Vancouver,Y
1073,http://www.amestrib.com,Honolulu,Y
1074,http://www.amestrib.com,Tel Aviv,Y
1075,http://www.amestrib.com,Tokyo,Y
1076,http://www.amestrib.com,Buenos Aires,Y
1077,http://www.amestrib.com,Sydney,Y
1078,http://www.amestrib.com,Hong Kong,Y
1079,http://www.amestrib.com,São Paulo,Y
1080,http://www.amestrib.com,Jakarta,Y
1081,http://www.amestrib.com,Auckland,Y
1082,http://www.amestrib.com,Singapore,Y
1083,http://www.amestrib.com,Seoul,Y
1084,http://www.amestrib.com,New Delhi,Y
1085,http://www.amestrib.com,Beijing,Y
1086,http://www.amestrib.com,Amsterdam,N
1087,http://www.amestrib.com,Leipzig,N
1088,http://www.amestrib.com,Groningen,N
1089,http://www.amestrib.com,Berlin,N
1090,http://www.amestrib.com,Frankfurt,N
1091,http://www.amestrib.com,Edinburgh,N
1092,http://www.amestrib.com,Göteborg,N
1093,http://www.amestrib.com,Eindhoven,N
1094,http://www.amestrib.com,Dublin,N
1095,http://www.amestrib.com,Brussels,N
1096,http://www.amestrib.com,Hamburg,N
1097,http://www.amestrib.com,Haarlem,N
1098,http://www.amestrib.com,Lelystad,N
1099,http://www.amestrib.com,Paris,N
1100,http://www.amestrib.com,Rome,N
1101,http://www.amestrib.com,Salzburg,N
1102,http://www.amestrib.com,Palermo,N
1103,http://www.amestrib.com,Lille,N
1104,http://www.amestrib.com,Milan,N
1105,http://www.amestrib.com,London,N
1106,http://www.amestrib.com,Prague,N
1107,http://www.amestrib.com,Oslo,N
1108,https://www.adn.com,Singapore,Y
1109,https://www.adn.com,Seattle,Y
1110,https://www.adn.com,Salzburg,Y
1111,https://www.adn.com,Lille,Y
1112,https://www.adn.com,Tampa,Y
1113,https://www.adn.com,Toronto,Y
1114,https://www.adn.com,Vancouver,Y
1115,https://www.adn.com,London,Y
1116,https://www.adn.com,San Diego,Y
1117,https://www.adn.com,Frankfurt,Y
1118,https://www.adn.com,Jakarta,Y
1119,https://www.adn.com,Prague,Y
1120,https://www.adn.com,Guadalajara,Y
1121,https://www.adn.com,Paris,Y
1122,https://www.adn.com,Milan,Y
1123,https://www.adn.com,Haarlem,Y
1124,https://www.adn.com,Honolulu,Y
1125,https://www.adn.com,Hamburg,Y
1126,https://www.adn.com,Oslo,Y
1127,https://www.adn.com,Groningen,Y
1128,https://www.adn.com,New York,Y
1129,https://www.adn.com,Los Angeles,Y
1130,https://www.adn.com,Palermo,Y
1131,https://www.adn.com,Brussels,Y
1132,https://www.adn.com,Amsterdam,Y
1133,https://www.adn.com,Tel Aviv,Y
1134,https://www.adn.com,Lelystad,Y
1135,https://www.adn.com,Dublin,Y
1136,https://www.adn.com,Tokyo,Y
1137,https://www.adn.com,Edinburgh,Y
1138,https://www.adn.com,Göteborg,Y
1139,https://www.adn.com,Eindhoven,Y
1140,https://www.adn.com,Beijing,Y
1141,https://www.adn.com,Rome,Y
1142,https://www.adn.com,Leipzig,Y
1143,https://www.adn.com,São Paulo,Y
1144,https://www.adn.com,Hong Kong,Y
1145,https://www.adn.com,Berlin,Y
1146,https://www.adn.com,Sydney,Y
1147,https://www.adn.com,Buenos Aires,Y
1148,https://www.adn.com,Seoul,Y
1149,https://www.adn.com,New Delhi,Y
1150,https://www.adn.com,Auckland,Y
1151,https://www.anchoragepress.com,Toronto,Y
1152,https://www.anchoragepress.com,New York,Y
1153,https://www.anchoragepress.com,Seattle,Y
1154,https://www.anchoragepress.com,San Diego,Y
1155,https://www.anchoragepress.com,Los Angeles,Y
1156,https://www.anchoragepress.com,Vancouver,Y
1157,https://www.anchoragepress.com,Tampa,Y
1158,https://www.anchoragepress.com,Göteborg,Y
1159,https://www.anchoragepress.com,Honolulu,Y
1160,https://www.anchoragepress.com,Tel Aviv,Y
1161,https://www.anchoragepress.com,Guadalajara,Y
1162,https://www.anchoragepress.com,Tokyo,Y
1163,https://www.anchoragepress.com,São Paulo,Y
1164,https://www.anchoragepress.com,Hong Kong,Y
1165,https://www.anchoragepress.com,Singapore,Y
1166,https://www.anchoragepress.com,Seoul,Y
1167,https://www.anchoragepress.com,New Delhi,Y
1168,https://www.anchoragepress.com,Jakarta,Y
1169,https://www.anchoragepress.com,Buenos Aires,Y
1170,https://www.anchoragepress.com,Sydney,Y
1171,https://www.anchoragepress.com,Auckland,Y
1172,https://www.anchoragepress.com,Beijing,Y
1173,https://www.anchoragepress.com,Frankfurt,N
1174,https://www.anchoragepress.com,Amsterdam,N
1175,https://www.anchoragepress.com,Berlin,N
1176,https://www.anchoragepress.com,Brussels,N
1177,https://www.anchoragepress.com,Eindhoven,N
1178,https://www.anchoragepress.com,Edinburgh,N
1179,https://www.anchoragepress.com,Dublin,N
1180,https://www.anchoragepress.com,Haarlem,N
1181,https://www.anchoragepress.com,Lelystad,N
1182,https://www.anchoragepress.com,Leipzig,N
1183,https://www.anchoragepress.com,Groningen,N
1184,https://www.anchoragepress.com,Hamburg,N
1185,https://www.anchoragepress.com,Lille,N
1186,https://www.anchoragepress.com,London,N
1187,https://www.anchoragepress.com,Oslo,N
1188,https://www.anchoragepress.com,Palermo,N
1189,https://www.anchoragepress.com,Milan,N
1190,https://www.anchoragepress.com,Paris,N
1191,https://www.anchoragepress.com,Prague,N
1192,https://www.anchoragepress.com,Rome,N
1193,https://www.anchoragepress.com,Salzburg,N
1194,https://www.andovertownsman.com,Toronto,Y
1195,https://www.andovertownsman.com,New York,Y
1196,https://www.andovertownsman.com,Seattle,Y
1197,https://www.andovertownsman.com,Tampa,Y
1198,https://www.andovertownsman.com,Vancouver,Y
1199,https://www.andovertownsman.com,Los Angeles,Y
1200,https://www.andovertownsman.com,San Diego,Y
1201,https://www.andovertownsman.com,Brussels,Y
1202,https://www.andovertownsman.com,Dublin,Y
1203,https://www.andovertownsman.com,Honolulu,Y
1204,https://www.andovertownsman.com,Tokyo,Y
1205,https://www.andovertownsman.com,São Paulo,Y
1206,https://www.andovertownsman.com,Jakarta,Y
1207,https://www.andovertownsman.com,Sydney,Y
1208,https://www.andovertownsman.com,Hong Kong,Y
1209,https://www.andovertownsman.com,Seoul,Y
1210,https://www.andovertownsman.com,Singapore,Y
1211,https://www.andovertownsman.com,Tel Aviv,Y
1212,https://www.andovertownsman.com,Guadalajara,Y
1213,https://www.andovertownsman.com,Buenos Aires,Y
1214,https://www.andovertownsman.com,New Delhi,Y
1215,https://www.andovertownsman.com,Auckland,Y
1216,https://www.andovertownsman.com,Beijing,Y
1217,https://www.andovertownsman.com,Hamburg,N
1218,https://www.andovertownsman.com,Berlin,N
1219,https://www.andovertownsman.com,Leipzig,N
1220,https://www.andovertownsman.com,Eindhoven,N
1221,https://www.andovertownsman.com,Edinburgh,N
1222,https://www.andovertownsman.com,Frankfurt,N
1223,https://www.andovertownsman.com,Göteborg,N
1224,https://www.andovertownsman.com,Haarlem,N
1225,https://www.andovertownsman.com,Amsterdam,N
1226,https://www.andovertownsman.com,Lille,N
1227,https://www.andovertownsman.com,London,N
1228,https://www.andovertownsman.com,Groningen,N
1229,https://www.andovertownsman.com,Lelystad,N
1230,https://www.andovertownsman.com,Oslo,N
1231,https://www.andovertownsman.com,Paris,N
1232,https://www.andovertownsman.com,Palermo,N
1233,https://www.andovertownsman.com,Rome,N
1234,https://www.andovertownsman.com,Prague,N
1235,https://www.andovertownsman.com,Salzburg,N
1236,https://www.andovertownsman.com,Milan,N
1237,http://www.apg-wi.com,Toronto,Y
1238,http://www.apg-wi.com,New York,Y
1239,http://www.apg-wi.com,San Diego,Y
1240,http://www.apg-wi.com,Seattle,Y
1241,http://www.apg-wi.com,Los Angeles,Y
1242,http://www.apg-wi.com,Tampa,Y
1243,http://www.apg-wi.com,Vancouver,Y
1244,http://www.apg-wi.com,Guadalajara,Y
1245,http://www.apg-wi.com,Tel Aviv,Y
1246,http://www.apg-wi.com,Hong Kong,Y
1247,http://www.apg-wi.com,Tokyo,Y
1248,http://www.apg-wi.com,Singapore,Y
1249,http://www.apg-wi.com,New Delhi,Y
1250,http://www.apg-wi.com,São Paulo,Y
1251,http://www.apg-wi.com,Sydney,Y
1252,http://www.apg-wi.com,Jakarta,Y
1253,http://www.apg-wi.com,Seoul,Y
1254,http://www.apg-wi.com,Buenos Aires,Y
1255,http://www.apg-wi.com,Auckland,Y
